user_id,REGION,TENURE,MONTANT,FREQUENCE_RECH,REVENUE,ARPU_SEGMENT,FREQUENCE,DATA_VOLUME,ON_NET,ORANGE,TIGO,REGULARITY,TOP_PACK,FREQ_TOP_PACK,CHURN
40a5a18cabff57fe9691830a6981625849e982e4,SAINT-LOUIS,K > 24 month,9000.0,16.0,9000.0,3000.0,16.0,0.0,55.0,220.0,13.0,55.0,Voice Package,17.0,No
026ecf4e4cd6b1e93f4c974cefb3962a33d919b6,DAKAR,K > 24 month,3500.0,6.0,3498.0,1166.0,7.0,295.0,242.0,33.0,7.0,21.0,Voice Package,6.0,No
d71469384e421089183ed22e8235b0753ff4fef1,DAKAR,K > 24 month,500.0,1.0,500.0,167.0,1.0,295.0,114.0,33.0,7.0,30.0,Jokko Package,1.0,No
16f7a18b17616ec06df3c3413b30e0a570ad2b91,KAOLACK,K > 24 month,500.0,1.0,469.0,156.0,4.0,10.0,2.0,11.0,7.0,11.0,Twitter Package,2.0,No
8511c2080985caa87eb3d1db391a87a61c15b554,LOUGA,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,3.0,0.0,31.0,7.0,16.0,Voice Package,5.0,No
c2431130fd2534cb241efbbd6e85419067bd0ab2,DAKAR,K > 24 month,400.0,3.0,398.0,133.0,3.0,0.0,2.0,2.0,7.0,62.0,Voice Package,5.0,No
40f310c67948839e5b072e6e4b5348a70ea94e48,DAKAR,K > 24 month,3600.0,12.0,3600.0,1200.0,13.0,295.0,94.0,33.0,7.0,54.0,Data Package,4.0,No
4ad7ea03c30f094e34f7b9caa624e58be365d5cf,DAKAR,K > 24 month,200.0,1.0,286.0,95.0,2.0,295.0,2.0,33.0,7.0,15.0,Voice Package,5.0,Yes
bc618d5f1ddc3e28aaead837d10863c2cff0be64,DAKAR,K > 24 month,1500.0,3.0,1500.0,500.0,3.0,0.0,57.0,38.0,7.0,52.0,Voice Package,3.0,No
73ce50c6a6cf96676abee81695a4b8153f126644,DAKAR,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,0.0,27.0,39.0,7.0,15.0,Voice Package,5.0,No
a9454598636f48723b7ea88566ea13a7e0458231,MATAM,K > 24 month,400.0,2.0,415.0,138.0,3.0,0.0,0.0,2.0,3.0,57.0,IVR Package,2.0,No
9b425c8853790be37e61425c328df5ffdf133439,DAKAR,K > 24 month,10200.0,20.0,11200.0,3733.0,22.0,295.0,1514.0,33.0,7.0,61.0,Voice Package,19.0,No
6ee111f90547f4ac6500b05bc2d57c0bf3041110,MATAM,K > 24 month,500.0,1.0,500.0,167.0,1.0,72.0,27.0,20.0,3.0,5.0,Voice Package,1.0,No
fc595d46d691ba1d960f65504979753f75bd2c8c,DAKAR,K > 24 month,500.0,1.0,493.0,164.0,2.0,295.0,27.0,33.0,7.0,1.0,Voice Package,5.0,Yes
d337b7f0c10f5ecc14fdd7a941399646697ac118,DAKAR,K > 24 month,7200.0,31.0,7400.0,2467.0,37.0,9297.0,6.0,27.0,1.0,56.0,Data Package,29.0,No
65f9a9401bbb8fa68bb616504766c7a33a6ea31c,KOLDA,I 18-21 month,200.0,1.0,200.0,67.0,2.0,0.0,1.0,4.0,3.0,10.0,Voice Package,5.0,No
ffb6dd3f3c2caec55a6b772b52a6173fde888c26,THIES,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,1546.0,5.0,30.0,9.0,31.0,Voice Package,5.0,No
1b0d28cdad5ead1d3f0b4de2681a65c15dbab5f0,KAOLACK,K > 24 month,8975.0,28.0,7567.0,2522.0,33.0,23728.0,14.0,79.0,36.0,50.0,Voice Package,28.0,No
0e1af7f1ae02dc1c22b8f408bf6432611ef1a140,ZIGUINCHOR,K > 24 month,9000.0,2.0,9000.0,3000.0,13.0,3119.0,811.0,276.0,1.0,44.0,Jokko Package,2.0,No
a69b9ff1ea6e2b9d96dcd18b27d112a57c2e6dd0,DAKAR,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,295.0,27.0,33.0,7.0,13.0,Voice Package,5.0,Yes
ada592e00b419d2a7e5253aeedec7682c8f345ef,FATICK,K > 24 month,500.0,1.0,502.0,167.0,2.0,0.0,30.0,9.0,3.0,50.0,Voice Package,1.0,No
9b48e0fc2611c293fdc7a04646007cc2b7dbf055,SAINT-LOUIS,K > 24 month,200.0,1.0,200.0,67.0,1.0,1.0,2.0,35.0,5.0,7.0,Data Package,1.0,No
b36d3b45012e59a6919a0e0896de666edbe6b627,DAKAR,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,295.0,27.0,33.0,7.0,1.0,Voice Package,5.0,No
7abbb968bc30e834e6bee768b12d6222b450ab66,DAKAR,K > 24 month,700.0,4.0,685.0,228.0,6.0,295.0,61.0,33.0,7.0,22.0,IVR Package,1.0,No
91ead57b00581f9254f5e100d25b883ac88cb1f4,DAKAR,K > 24 month,300.0,1.0,294.0,98.0,3.0,295.0,7.0,33.0,7.0,12.0,Voice Package,5.0,No
1a3ea0a2a18c3a4faca7cad0a233719f87a34ad7,MATAM,K > 24 month,7900.0,4.0,7399.0,2466.0,6.0,0.0,385.0,145.0,13.0,37.0,Voice Package,3.0,No
ae74f7b62b057179d74a96e7adb379c126e62392,MATAM,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,263.0,8.0,29.0,3.0,20.0,Voice Package,5.0,No
5bd849d430f53a3939f8e887d26934660533d8aa,DAKAR,K > 24 month,11700.0,13.0,11696.0,3899.0,17.0,43824.0,10.0,71.0,8.0,62.0,Data Package,11.0,No
58c0d4dae0ad6288a7ceb3165720f4a6a9738b1d,DAKAR,K > 24 month,9000.0,15.0,9000.0,3000.0,15.0,0.0,1.0,309.0,1.0,20.0,Voice Package,18.0,No
fd90b7e3993aa920d6c4e9ab6e6cdef70d376277,DAKAR,K > 24 month,500.0,1.0,500.0,167.0,1.0,295.0,27.0,33.0,7.0,5.0,Data Package,1.0,Yes
17d2a588fa8dc7398be948725cff752868c9b02f,TAMBACOUNDA,K > 24 month,5500.0,11.0,4804.0,1601.0,11.0,18.0,110.0,24.0,5.0,51.0,Voice Package,9.0,No
24a620e5e73b26a2f6f0b8ed294f05788567b565,DAKAR,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,295.0,3.0,33.0,7.0,15.0,Voice Package,5.0,Yes
f424620cdcbf221e01fb2a317a9d8224e1ef7b27,FATICK,K > 24 month,4400.0,23.0,4375.0,1458.0,23.0,779.0,144.0,42.0,7.0,39.0,Voice Package,13.0,No
a8176cb477751716dbca50fa16a5c2f050072418,LOUGA,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,218.0,7.0,31.0,7.0,16.0,Voice Package,5.0,No
3988f4e82fe0b03156e2c08dca81be0eed17ef43,DAKAR,K > 24 month,5600.0,17.0,4966.0,1655.0,18.0,4690.0,13.0,10.0,5.0,60.0,Data Package,4.0,No
ce574068a1a85450f5f5c041212995fc4a2345b5,SAINT-LOUIS,K > 24 month,2100.0,6.0,2099.0,700.0,10.0,2.0,82.0,2.0,5.0,25.0,Voice Package,3.0,No
1548ada2581fb7ffc17b082dcadfba6b72ab2275,KAOLACK,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,0.0,7.0,30.0,7.0,33.0,Voice Package,5.0,No
69ae7a962a8a43b8d701a29491a5c09510f649d4,DAKAR,K > 24 month,5000.0,9.0,4996.0,1665.0,13.0,1181.0,457.0,181.0,4.0,39.0,Jokko Package,4.0,No
5fd82e0bffb9fbdbb1142f9d0c4f8a9de50999e7,THIES,K > 24 month,2150.0,4.0,2144.0,715.0,4.0,0.0,6.0,69.0,1.0,11.0,Voice Package,2.0,No
75878f2dfef459291218ebd3a49dba5dec00c0cb,KAOLACK,K > 24 month,1200.0,2.0,1701.0,567.0,5.0,0.0,136.0,32.0,1.0,54.0,Twitter Package,2.0,No
e6868338937929c8c5a8ee516cc819f415b90e72,LOUGA,K > 24 month,400.0,2.0,400.0,133.0,2.0,3.0,67.0,4.0,7.0,33.0,Voice Package,1.0,No
eccd69b51e62eb5d8acc95284de6fc7c5287767b,DAKAR,K > 24 month,1200.0,3.0,2213.0,738.0,7.0,295.0,69.0,33.0,7.0,20.0,Voice Package,5.0,No
80b344612b18d01361c67694838644e8c83a5e52,KOLDA,K > 24 month,6000.0,12.0,5899.0,1966.0,21.0,0.0,315.0,73.0,27.0,60.0,Voice Package,6.0,No
a1907734e0b1110ee536b5050514a549155126cd,THIES,K > 24 month,10000.0,20.0,10700.0,3567.0,22.0,32.0,702.0,0.0,0.0,57.0,Voice Package,20.0,No
e93a24609f848fda23ad5ba871d4aac3910f0b42,DAKAR,K > 24 month,8550.0,27.0,9501.0,3167.0,32.0,295.0,43.0,33.0,7.0,36.0,Data Package,15.0,Yes
b57a26e917ec9e2654a33b1d2719298c9b2ce9f6,DAKAR,K > 24 month,6800.0,9.0,2589.0,863.0,13.0,295.0,1744.0,33.0,7.0,44.0,Voice Package,1.0,No
f72c70659fb8993d9486ca29202fa435c2bbc0a4,FATICK,K > 24 month,7800.0,20.0,7999.0,2666.0,23.0,0.0,333.0,81.0,45.0,60.0,Voice Package,9.0,No
2cc6346ad39ee2d52fe012c969e77d880c3bf8e3,THIES,K > 24 month,3250.0,14.0,3251.0,1084.0,17.0,2.0,275.0,6.0,4.0,47.0,Voice Package,8.0,No
cdecaa3e19426ad852da27eaa245d6850554f319,DAKAR,K > 24 month,1000.0,1.0,982.0,327.0,2.0,295.0,27.0,33.0,7.0,3.0,Voice Package,5.0,Yes
fb0b6e55e9702fcbb33a56c0c675d11c20ff3898,DAKAR,K > 24 month,1700.0,3.0,1701.0,567.0,6.0,295.0,30.0,33.0,7.0,53.0,Voice Package,1.0,No
a323841daa9296af29103c6bb5e6d11315a4f5e1,DIOURBEL,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,743.0,27.0,13.0,9.0,7.0,Voice Package,5.0,No
b3e00933c8afaf457c10434b9fb2b96c47867e63,DAKAR,K > 24 month,2300.0,8.0,2299.0,766.0,10.0,68.0,261.0,24.0,1.0,31.0,Voice Package,8.0,No
ab8b6a039c123e94f446146f598f304ad9581369,DAKAR,K > 24 month,3000.0,5.0,2.0,1.0,1.0,295.0,27.0,33.0,7.0,10.0,Voice Package,5.0,No
fa9c5f94c19226d4aadbd80df29df82515a03cb8,DAKAR,K > 24 month,12900.0,36.0,13750.0,4583.0,39.0,1305.5,60.0,291.0,98.0,50.0,Voice Package,22.0,No
3a1f86ddbb9cc329e45ce0020e4bf5d85e244b5d,DAKAR,K > 24 month,1500.0,3.0,1470.0,490.0,3.0,295.0,27.0,33.0,7.0,7.0,Data Package,3.0,No
c28756aa7d60082c2ad770e5860a03e5050f9f7d,DAKAR,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,3630.0,27.0,39.0,7.0,41.0,Voice Package,5.0,No
d7bf00161b07320694e333d35ec19d1edb87ee2d,KAOLACK,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,63.0,27.0,30.0,7.0,46.0,Voice Package,5.0,No
0fddb51facfbddf07748a3d6e3ce983d1e96d515,SAINT-LOUIS,K > 24 month,5500.0,11.0,5501.0,1834.0,12.0,122.0,77.0,109.0,15.0,38.0,Voice Package,11.0,No
96751cde44343a3ea8630c412438671bea51edf5,TAMBACOUNDA,K > 24 month,1400.0,4.0,1310.0,437.0,5.0,141.0,47.0,34.0,0.0,15.0,Voice Package,2.0,No
e58b2213efbf7cb8c41cbfd4a81a9e7f201191aa,LOUGA,K > 24 month,200.0,1.0,812.0,271.0,5.0,3.0,1.0,0.0,7.0,16.0,Voice Package,5.0,No
27e3f4745d8209e22a3557887a5a5a238ac5ab32,TAMBACOUNDA,K > 24 month,6250.0,27.0,6451.0,2150.0,29.0,253.0,530.0,238.0,10.0,60.0,Voice Package,17.0,No
54b8d3f26cc86bd35d85c54e966a95ce6a231a88,LOUGA,K > 24 month,750.0,2.0,750.0,250.0,2.0,820.0,15.0,24.0,7.0,24.0,Voice Package,1.0,No
0d6de7f9ba3b839b285f9c4e8eceb97385e2c608,DAKAR,K > 24 month,200.0,1.0,400.0,133.0,2.0,1305.5,7.0,2.0,7.0,47.0,Voice Package,2.0,No
4bcfde5b0ebd5b89364f69f03c786b9dfa4358c4,DAKAR,K > 24 month,1500.0,3.0,1500.0,500.0,3.0,1305.5,42.0,51.0,5.0,32.0,Voice Package,3.0,No
d6e3464f28dbb80b46ec9b206a2ab049a41da038,FATICK,K > 24 month,35500.0,61.0,35850.0,11950.0,61.0,1.0,548.0,584.0,176.0,62.0,Voice Package,69.0,No
4642d1e8870c44d82f44c90128fe29d918dda940,DAKAR,K > 24 month,100.0,1.0,10.0,3.0,1.0,295.0,27.0,33.0,7.0,3.0,Voice Package,5.0,No
5b238e3fd1bf6b19b0017158763816ca4b6064a4,LOUGA,K > 24 month,500.0,1.0,500.0,167.0,1.0,3.0,27.0,9.0,0.0,10.0,Voice Package,1.0,No
d569bcaef18385bf8c0964a5ab19eb220da8c784,DAKAR,K > 24 month,5600.0,16.0,6299.0,2100.0,21.0,295.0,278.0,33.0,7.0,62.0,Data Package,7.0,No
287782d679583430747ede9409069fce52c54b2a,DIOURBEL,K > 24 month,3000.0,5.0,1.0,0.0,1.0,569.0,4.0,13.0,9.0,22.0,Voice Package,5.0,No
8a93d848bd88177b12f6b779bea56320b744039e,SAINT-LOUIS,K > 24 month,500.0,1.0,500.0,167.0,1.0,122.0,5.0,5.0,4.0,16.0,Voice Package,1.0,No
b6d617203986206abeb78c9d47c02862c1270717,DAKAR,K > 24 month,350.0,2.0,3000.0,1000.0,6.0,295.0,27.0,33.0,7.0,3.0,Voice Package,5.0,No
f0ce7fd34fc580a6d82ce0c8b75113ba0d0fec13,DAKAR,K > 24 month,300.0,3.0,300.0,100.0,3.0,53.0,1.0,39.0,7.0,13.0,Data Package,3.0,No
a3e320a73ecfd1f4479f768e68c8d0b919c8492d,DIOURBEL,K > 24 month,16000.0,31.0,16500.0,5500.0,32.0,743.0,513.0,203.0,148.0,62.0,Voice Package,33.0,No
57b4eb7c446039b105692495fcbe19b68b2d87e3,DAKAR,K > 24 month,15200.0,11.0,15229.0,5076.0,17.0,295.0,42.0,33.0,7.0,29.0,Data Package,5.0,No
12da46cbaa3aae5eaf558bd715bbdee6aada53b2,DAKAR,K > 24 month,1000.0,6.0,1008.0,336.0,6.0,1061.0,18.0,4.0,7.0,12.0,Voice Package,2.0,No
f38c716b3616ac2ea236235327ba34aca73a1fb0,LOUGA,K > 24 month,4000.0,20.0,4000.0,1333.0,20.0,0.0,197.0,14.0,7.0,50.0,Data Package,13.0,No
83034b145b2a631c9ecdc89b4f120f60f2c205e1,DAKAR,K > 24 month,18200.0,37.0,17702.0,5901.0,37.0,622.0,469.0,146.0,304.0,62.0,Voice Package,35.0,No
b5e5f063b7877d61ca9f77c665ff3557eb012cf0,DAKAR,K > 24 month,500.0,1.0,500.0,167.0,1.0,295.0,8.0,33.0,7.0,12.0,Voice Package,1.0,No
f4d484546b61def3715b45b2bbd1655223c2645b,THIES,K > 24 month,4600.0,14.0,4602.0,1534.0,18.0,3745.0,5.0,1.0,30.0,59.0,Data Package,4.0,No
d0cea6d4c2df44f7da94ae1dd4e3684cc953e9d0,FATICK,K > 24 month,6800.0,27.0,7200.0,2400.0,33.0,249.0,1242.0,219.0,3.0,55.0,Voice Package,26.0,No
8f372a4f4642c02ba492d3c659985aca2f6f01cd,DIOURBEL,K > 24 month,11800.0,13.0,19784.0,6595.0,23.0,34483.0,0.0,48.0,158.0,61.0,Data Package,8.0,No
5bc608c275a077004216e042bdeebfaf2854f958,KOLDA,K > 24 month,8000.0,31.0,7962.0,2654.0,35.0,0.0,1201.0,71.0,5.0,50.0,Voice Package,28.0,No
85a4a180f6021e8c199741afae131a3a9b2eb983,DAKAR,K > 24 month,2000.0,3.0,962.0,321.0,7.0,14.0,13.0,22.0,8.0,40.0,Data Package,1.0,No
369c233f9beff969038e50a9a7fa37a14c4f4cc0,DAKAR,K > 24 month,3100.0,12.0,3100.0,1033.0,12.0,0.0,796.0,13.0,29.0,54.0,Voice Package,8.0,No
de747c10ef75ee793dfe83daea07b4ec16c7505d,THIES,K > 24 month,10000.0,4.0,9014.0,3005.0,5.0,68.0,311.0,404.0,37.0,59.0,Voice Package,3.0,No
742fd68a1f812fb847a5ced4f3c5d5836d24cf06,DAKAR,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,295.0,3.0,33.0,7.0,5.0,Voice Package,5.0,No
bf112d06099b530428d72f39d51dc4c999500a05,TAMBACOUNDA,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,0.0,27.0,45.0,3.0,23.0,Voice Package,5.0,No
e130a28ac5d3ac4900d5a7f40099d3183c3462c5,THIES,K > 24 month,6500.0,19.0,6262.0,2087.0,25.0,7083.0,37.0,40.0,9.0,57.0,Data Package,7.0,No
85ae3e350af4977d550ffb22c478531f60bc06ab,THIES,K > 24 month,7200.0,29.0,7595.0,2532.0,37.0,0.0,376.0,24.0,14.0,59.0,Voice Package,13.0,No
1695dcef23232aba400524ce67b48a24a4a43190,SAINT-LOUIS,K > 24 month,7800.0,26.0,7261.0,2420.0,29.0,5279.0,3.0,3.0,5.0,44.0,Data Package,18.0,No
347e4566b3df6f605eeea492982d519e8efa5a9c,DAKAR,K > 24 month,3300.0,14.0,3303.0,1101.0,17.0,2243.0,4.0,1.0,0.0,54.0,Data Package,4.0,No
1ab661e23f8bea3e9520eeddcc2b4595c2f9f023,DAKAR,K > 24 month,5000.0,1.0,5000.0,1667.0,14.0,1305.5,355.0,44.0,19.0,35.0,Voice Package,1.0,No
52358844abf3e376bfdee5498898ce7f12a4c41f,LOUGA,K > 24 month,1000.0,2.0,1030.0,343.0,4.0,3.0,9.0,23.0,0.0,41.0,Voice Package,2.0,No
232a6b182c52e318ccee7b4c1f5e3833159da7de,DAKAR,K > 24 month,100.0,1.0,100.0,33.0,1.0,101.0,27.0,39.0,7.0,14.0,Data Package,1.0,No
fb1d3283abd83550c40c3fc5029ba4b88fa819d3,DAKAR,K > 24 month,200.0,1.0,200.0,67.0,1.0,295.0,19.0,33.0,7.0,6.0,Voice Package,1.0,No
82ed77bec6737c6e5c3e3a37f912ee38dbbbc32f,DAKAR,K > 24 month,3300.0,15.0,3300.0,1100.0,15.0,500.0,3624.0,51.0,119.0,46.0,Voice Package,14.0,No
d448d3dda54e0a4dd80711c5075cb407ca4ef32c,DAKAR,K > 24 month,8300.0,12.0,8794.0,2931.0,13.0,295.0,294.0,33.0,7.0,8.0,Voice Package,9.0,No
626f5b4c61967cbf70725d1d7801a1f63ab03b9d,KAOLACK,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,1.0,1.0,30.0,7.0,38.0,Voice Package,5.0,No
81d713e315ee84afa7a96eeb5b81a2f7ce3af266,DAKAR,K > 24 month,12350.0,31.0,12107.0,4036.0,32.0,0.0,6861.0,19.0,1.0,41.0,Voice Package,17.0,No
52bb4e276f54c84f3316df195cf177821706ef8a,THIES,K > 24 month,19500.0,23.0,18955.0,6318.0,25.0,0.0,1192.0,83.0,10.0,62.0,Voice Package,14.0,No
60e8dd40693322a929a13ac8f994b38647c38135,THIES,K > 24 month,3400.0,4.0,3390.0,1130.0,6.0,4143.0,14.0,11.0,1.0,61.0,Data Package,3.0,No
a962780e8858bfc853753dd7fbbc18015f1a17a7,DAKAR,K > 24 month,9550.0,22.0,9551.0,3184.0,26.0,23.0,117.0,60.0,6.0,21.0,Voice Package,3.0,No
340a1cc17001fb338ebf992b3d9e7e7b321afe7f,DIOURBEL,K > 24 month,3000.0,5.0,20.0,7.0,1.0,257.0,0.0,13.0,9.0,14.0,Voice Package,5.0,No
19c29a1b0933678ea8504996a725a5def23f2a5f,KAOLACK,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,63.0,27.0,30.0,7.0,31.0,Voice Package,5.0,No
6684f5976b4a53c372fa61044c092c14c21b1098,THIES,K > 24 month,1000.0,7.0,1001.0,334.0,8.0,295.0,3.0,1.0,3.0,9.0,Voice Package,5.0,No
bf54552706c9f14578fb8707d53a54967e803b6c,DIOURBEL,K > 24 month,500.0,1.0,500.0,167.0,1.0,0.0,5.0,4.0,7.0,27.0,Voice Package,1.0,No
804b54834ab7b6b293286d2ce04f4c422d1d1c3c,TAMBACOUNDA,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,18.0,31.0,45.0,3.0,24.0,Voice Package,5.0,No
567a14bb3b5d27894804f759b1411e0da001192b,LOUGA,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,3.0,27.0,31.0,7.0,12.0,Voice Package,5.0,No
eb9e272497904cb255c13d583681ba0871f58b72,DAKAR,K > 24 month,300.0,1.0,299.0,100.0,1.0,295.0,1.0,33.0,7.0,40.0,Voice Package,5.0,No
c9619875b5dadaedd92b03ee8f3f5b69367c03c1,DAKAR,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,1305.5,27.0,39.0,7.0,1.0,Voice Package,5.0,No
9e842df3e55be566eba3df20ee31163d2f7bd094,DAKAR,K > 24 month,4900.0,9.0,4897.0,1632.0,12.0,295.0,1034.0,33.0,7.0,41.0,Voice Package,5.0,No
4b03c9f098395ebda6c2ec9e1cb0fc7aae066b87,DAKAR,K > 24 month,13000.0,20.0,14010.0,4670.0,31.0,7434.0,63.0,198.0,35.0,62.0,Voice Package,12.0,No
c0a65fb27862403bae55c86afb04b42461328c74,DAKAR,K > 24 month,3000.0,6.0,3000.0,1000.0,6.0,295.0,89.0,33.0,7.0,34.0,Voice Package,4.0,No
d2f751239e199dba5b13ab6720ab8cc3b642286e,ZIGUINCHOR,K > 24 month,10000.0,1.0,5568.0,1856.0,5.0,112.0,27.0,4.0,5.0,8.0,Data Package,1.0,No
771a95c5df0cd5d6a899f84678103eaf2cf6a4ea,DAKAR,H 15-18 month,15600.0,30.0,15275.0,5092.0,29.0,295.0,26.0,33.0,7.0,47.0,IVR Package,9.0,No
e2c37ece95d077154e21eef167b34cd6dbda8a14,THIES,K > 24 month,20700.0,35.0,21249.0,7083.0,36.0,0.0,1855.0,130.0,6.0,62.0,Voice Package,16.0,No
e82423e08e18b64fb1ad7926b4b967330da7a8cb,DAKAR,K > 24 month,4550.0,10.0,3919.0,1306.0,49.0,980.0,64.0,178.0,7.0,60.0,Data Package,1.0,No
9aff7397e3aa912641ecd6fe9b1a774230260357,DAKAR,K > 24 month,3500.0,7.0,2901.0,967.0,7.0,295.0,55.0,33.0,7.0,36.0,Voice Package,4.0,No
a11910694745c9264949d6406a7d294a01c6f63e,DAKAR,K > 24 month,44800.0,48.0,45603.0,15201.0,59.0,86735.0,4.0,92.0,65.0,61.0,Data Package,40.0,No
0ac953f2997cbb51142c345000ad77d182342b8c,DAKAR,K > 24 month,800.0,4.0,800.0,267.0,4.0,0.0,57.0,20.0,1.0,9.0,Voice Package,4.0,No
48054419568e6102df96fefa4e53ba10fad4aafe,DAKAR,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,295.0,27.0,33.0,7.0,7.0,Voice Package,5.0,Yes
d689aab39e3a81b06909289b80a299651bfc3b47,THIES,K > 24 month,2250.0,8.0,2250.0,750.0,13.0,295.0,25.0,10.0,30.0,52.0,IVR Package,4.0,No
e71eaf974c6af5a8ca747634d78e14f4afb110ac,DAKAR,K > 24 month,2300.0,12.0,1938.0,646.0,32.0,1305.5,1.0,7.0,7.0,53.0,IVR Package,21.0,No
c154a2d75a94a4a0aa2bbbce1d27e23f2f3e2089,DAKAR,K > 24 month,3000.0,5.0,3000.0,1000.0,6.0,0.0,27.0,39.0,7.0,5.0,Voice Package,5.0,No
6b7576b9d2d3b4c536169fc7d8b5017f668e5f61,DAKAR,K > 24 month,3900.0,13.0,4398.0,1466.0,14.0,2004.0,102.0,1.0,1.0,51.0,Data Package,7.0,No
bafeceb1df0b43ee0b5888c7766f1940d865cfbe,DAKAR,K > 24 month,3000.0,5.0,6.0,2.0,1.0,295.0,27.0,33.0,7.0,7.0,Voice Package,5.0,No
c81375b12ae301a26c89c56302c6250e474344d6,MATAM,K > 24 month,3500.0,6.0,3825.0,1275.0,9.0,72.0,27.0,303.0,3.0,17.0,Jokko Package,7.0,No
